fixture_id,signature,status,kickoff_utc,local_date,venue_tz,home_team,away_team,competition,category,city,country,neutral,home_score,away_score,provider,provider_event_id,observed_at,raw_ref,conflict
e989c5e36bd90584,russia|mali|friendly,scheduled,2026-03-31T16:00:00+00:00,2026-03-31,Europe/Moscow,Russia,Mali,Friendly,friendly,Moscow,Russia,False,,,bsd,9074,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Moscow, only 40% of home matches — low confidence, not a named venue"
765157dc8341c43d,thailand|turkmenistan|friendly,scheduled,2026-03-31T11:30:00+00:00,2026-03-31,Asia/Bangkok,Thailand,Turkmenistan,Friendly,friendly,Bangkok,Thailand,False,,,bsd,9069,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Bangkok, only 49% of home matches — low confidence, not a named venue"
0ccc1a62ef1b5d31,pakistan|bangladesh|friendly,scheduled,2026-06-01T11:00:00+00:00,2026-06-01,Asia/Karachi,Pakistan,Bangladesh,Friendly,friendly,,,False,,,bsd,207949,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Islamabad (100% of home matches), not a named venue"
ac12bd0ceb455a15,afghanistan|bangladesh|friendly,scheduled,2026-06-04T16:00:00+00:00,2026-06-04,,Afghanistan,Bangladesh,Friendly,friendly,,,False,,,bsd,209429,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
f4f6be591d17375f,burundi|equatorial guinea|friendly,scheduled,2026-06-04T16:00:00+00:00,2026-06-04,Africa/Bujumbura,Burundi,Equatorial Guinea,Friendly,friendly,,,False,,,bsd,209436,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Bujumbura (100% of home matches), not a named venue"
cdb839f6b2b13337,iran|mali|friendly,scheduled,2026-06-04T15:30:00+00:00,2026-06-04,Asia/Tehran,Iran,Mali,Friendly,friendly,Tehran,Iran,False,,,bsd,209435,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Tehran (85% of home matches), not a named venue"
b852335f2a0e9794,estonia|faroe islands|friendly,scheduled,2026-06-06T15:00:00+00:00,2026-06-06,Europe/Tallinn,Estonia,Faroe Islands,Friendly,friendly,,,False,,,bsd,207430,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Tallinn (93% of home matches), not a named venue"
4954b5b0454acda6,india|palestine|friendly,scheduled,2026-06-06T13:00:00+00:00,2026-06-06,Asia/Kolkata,India,Palestine,Friendly,friendly,,,False,,,bsd,207435,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Bengaluru, only 20% of home matches — low confidence, not a named venue"
5644569b496bfca2,vanuatu|fiji|friendly,scheduled,2026-06-06T10:00:00+00:00,2026-06-06,Pacific/Efate,Vanuatu,Fiji,Friendly,friendly,,,False,,,bsd,209444,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Port Vila (100% of home matches), not a named venue"
ef16bc48c4f7c076,maldives|bangladesh|friendly,scheduled,2026-06-07T16:00:00+00:00,2026-06-07,Indian/Maldives,Maldives,Bangladesh,Friendly,friendly,,,False,,,bsd,207954,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Malé (95% of home matches), not a named venue"
a7b6d491ce6e86c0,kyrgyzstan|palestine|friendly,scheduled,2026-06-09T12:30:00+00:00,2026-06-09,Asia/Bishkek,Kyrgyzstan,Palestine,Friendly,friendly,Bishkek,Kyrgyzstan,False,,,bsd,209433,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Bishkek (100% of home matches), not a named venue"
0054d3c864c07a07,algeria|zambia|african cup of nations qualification,scheduled,,2026-09-21,,Algeria,Zambia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-I-md1-Algeria-Zambia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group I, matchday 1. Derived from the draw, not observed."
9a7d7492e13e2561,angola|malawi|african cup of nations qualification,scheduled,,2026-09-21,,Angola,Malawi,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md2-Angola-Malawi,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group B, matchday 2. Derived from the draw, not observed."
f396c71c293323f9,benin|mauritania|african cup of nations qualification,scheduled,,2026-09-21,,Benin,Mauritania,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md2-Benin-Mauritania,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group F, matchday 2. Derived from the draw, not observed."
67b48e6b7223e771,botswana|tunisia|african cup of nations qualification,scheduled,,2026-09-21,,Botswana,Tunisia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-H-md2-Botswana-Tunisia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group H, matchday 2. Derived from the draw, not observed."
8feab1c42feb6b7f,burkina faso|benin|african cup of nations qualification,scheduled,,2026-09-21,,Burkina Faso,Benin,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md1-Burkina_Faso-Benin,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group F, matchday 1. Derived from the draw, not observed."
ec098833be83ac32,burundi|algeria|african cup of nations qualification,scheduled,,2026-09-21,,Burundi,Algeria,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-I-md2-Burundi-Algeria,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group I, matchday 2. Derived from the draw, not observed."
b3710a26792b250d,cameroon|comoros|african cup of nations qualification,scheduled,,2026-09-21,,Cameroon,Comoros,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md1-Cameroon-Comoros,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group G, matchday 1. Derived from the draw, not observed."
1281d3e7e79f7d98,cape verde|rwanda|african cup of nations qualification,scheduled,,2026-09-21,,Cape Verde,Rwanda,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md2-Cape_Verde-Rwanda,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group K, matchday 2. Derived from the draw, not observed."
b46e2ce4a499026d,central african republic|burkina faso|african cup of nations qualification,scheduled,,2026-09-21,,Central African Republic,Burkina Faso,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md2-Central_African_Republic-Burkina_Faso,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group F, matchday 2. Derived from the draw, not observed."
6cc41e123ab66af2,comoros|namibia|african cup of nations qualification,scheduled,,2026-09-21,,Comoros,Namibia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md2-Comoros-Namibia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group G, matchday 2. Derived from the draw, not observed."
f4bbb2cdb369344b,congo|cameroon|african cup of nations qualification,scheduled,,2026-09-21,,Congo,Cameroon,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md2-Congo-Cameroon,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group G, matchday 2. Derived from the draw, not observed."
aa14b056560baeb0,dr congo|equatorial guinea|african cup of nations qualification,scheduled,,2026-09-21,,DR Congo,Equatorial Guinea,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md1-DR_Congo-Equatorial_Guinea,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group E, matchday 1. Derived from the draw, not observed."
2511e72178ff1315,egypt|angola|african cup of nations qualification,scheduled,,2026-09-21,,Egypt,Angola,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md1-Egypt-Angola,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group B, matchday 1. Derived from the draw, not observed."
14153d13b930c07f,equatorial guinea|sierra leone|african cup of nations qualification,scheduled,,2026-09-21,,Equatorial Guinea,Sierra Leone,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md2-Equatorial_Guinea-Sierra_Leone,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group E, matchday 2. Derived from the draw, not observed."
8c436732b80b6c3e,eritrea|south africa|african cup of nations qualification,scheduled,,2026-09-21,,Eritrea,South Africa,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md2-Eritrea-South_Africa,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group D, matchday 2. Derived from the draw, not observed."
c65370320f0ea2ed,ethiopia|senegal|african cup of nations qualification,scheduled,,2026-09-21,,Ethiopia,Senegal,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md2-Ethiopia-Senegal,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group J, matchday 2. Derived from the draw, not observed."
bbd973deac64e6fe,gabon|niger|african cup of nations qualification,scheduled,,2026-09-21,,Gabon,Niger,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md2-Gabon-Niger,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group A, matchday 2. Derived from the draw, not observed."
eb8a3cc2a9f924ea,gambia|somalia|african cup of nations qualification,scheduled,,2026-09-21,,Gambia,Somalia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md1-Gambia-Somalia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group C, matchday 1. Derived from the draw, not observed."
584309c43fdb21dc,ghana|gambia|african cup of nations qualification,scheduled,,2026-09-21,,Ghana,Gambia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md2-Ghana-Gambia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group C, matchday 2. Derived from the draw, not observed."
ca58827af673580e,guinea|kenya|african cup of nations qualification,scheduled,,2026-09-21,,Guinea,Kenya,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md2-Guinea-Kenya,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group D, matchday 2. Derived from the draw, not observed."
78cdde4e46b7b03d,guinea-bissau|nigeria|african cup of nations qualification,scheduled,,2026-09-21,,Guinea-Bissau,Nigeria,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md2-Guinea-Bissau-Nigeria,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group L, matchday 2. Derived from the draw, not observed."
802b2b9a81a060be,ivory coast|ghana|african cup of nations qualification,scheduled,,2026-09-21,,Ivory Coast,Ghana,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md1-Ivory_Coast-Ghana,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group C, matchday 1. Derived from the draw, not observed."
3236678988d14d0c,kenya|eritrea|african cup of nations qualification,scheduled,,2026-09-21,,Kenya,Eritrea,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md1-Kenya-Eritrea,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group D, matchday 1. Derived from the draw, not observed."
f531e7e0894672c6,lesotho|morocco|african cup of nations qualification,scheduled,,2026-09-21,,Lesotho,Morocco,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md2-Lesotho-Morocco,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group A, matchday 2. Derived from the draw, not observed."
3bb45442e1492bdc,liberia|mali|african cup of nations qualification,scheduled,,2026-09-21,,Liberia,Mali,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md2-Liberia-Mali,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group K, matchday 2. Derived from the draw, not observed."
cf46ab1f4abefa1a,libya|botswana|african cup of nations qualification,scheduled,,2026-09-21,,Libya,Botswana,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-H-md1-Libya-Botswana,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group H, matchday 1. Derived from the draw, not observed."
561702502ffe454f,madagascar|tanzania|african cup of nations qualification,scheduled,,2026-09-21,,Madagascar,Tanzania,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md2-Madagascar-Tanzania,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group L, matchday 2. Derived from the draw, not observed."
3381d05e1cdcbd98,malawi|south sudan|african cup of nations qualification,scheduled,,2026-09-21,,Malawi,South Sudan,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md1-Malawi-South_Sudan,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group B, matchday 1. Derived from the draw, not observed."
fc2fb6a3b98049a5,mali|cape verde|african cup of nations qualification,scheduled,,2026-09-21,,Mali,Cape Verde,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md1-Mali-Cape_Verde,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group K, matchday 1. Derived from the draw, not observed."
35744b27d2469e94,mauritania|central african republic|african cup of nations qualification,scheduled,,2026-09-21,,Mauritania,Central African Republic,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md1-Mauritania-Central_African_Republic,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group F, matchday 1. Derived from the draw, not observed."
42e9ab742234b1cf,morocco|gabon|african cup of nations qualification,scheduled,,2026-09-21,,Morocco,Gabon,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md1-Morocco-Gabon,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group A, matchday 1. Derived from the draw, not observed."
22753e4830e18b4a,mozambique|sudan|african cup of nations qualification,scheduled,,2026-09-21,,Mozambique,Sudan,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md2-Mozambique-Sudan,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group J, matchday 2. Derived from the draw, not observed."
9df5a8a9a4e9934e,namibia|congo|african cup of nations qualification,scheduled,,2026-09-21,,Namibia,Congo,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md1-Namibia-Congo,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group G, matchday 1. Derived from the draw, not observed."
3d15a3fbf461a2f3,niger|lesotho|african cup of nations qualification,scheduled,,2026-09-21,,Niger,Lesotho,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md1-Niger-Lesotho,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group A, matchday 1. Derived from the draw, not observed."
a819af24cfa9ffe9,nigeria|madagascar|african cup of nations qualification,scheduled,,2026-09-21,,Nigeria,Madagascar,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md1-Nigeria-Madagascar,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group L, matchday 1. Derived from the draw, not observed."
9fe7c3644d324ea7,rwanda|liberia|african cup of nations qualification,scheduled,,2026-09-21,,Rwanda,Liberia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md1-Rwanda-Liberia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group K, matchday 1. Derived from the draw, not observed."
411d41fab1f05674,senegal|mozambique|african cup of nations qualification,scheduled,,2026-09-21,,Senegal,Mozambique,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md1-Senegal-Mozambique,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group J, matchday 1. Derived from the draw, not observed."
b6f56ae80db9fb58,sierra leone|zimbabwe|african cup of nations qualification,scheduled,,2026-09-21,,Sierra Leone,Zimbabwe,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md1-Sierra_Leone-Zimbabwe,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group E, matchday 1. Derived from the draw, not observed."
02be076621c5405e,somalia|ivory coast|african cup of nations qualification,scheduled,,2026-09-21,,Somalia,Ivory Coast,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md2-Somalia-Ivory_Coast,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group C, matchday 2. Derived from the draw, not observed."
c5120d4a45dd655a,south africa|guinea|african cup of nations qualification,scheduled,,2026-09-21,,South Africa,Guinea,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md1-South_Africa-Guinea,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group D, matchday 1. Derived from the draw, not observed."
f952d1a5fee1b4ea,south sudan|egypt|african cup of nations qualification,scheduled,,2026-09-21,,South Sudan,Egypt,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md2-South_Sudan-Egypt,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group B, matchday 2. Derived from the draw, not observed."
b0a4de5c03ea6d18,sudan|ethiopia|african cup of nations qualification,scheduled,,2026-09-21,,Sudan,Ethiopia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md1-Sudan-Ethiopia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group J, matchday 1. Derived from the draw, not observed."
71921b99591d57fc,tanzania|guinea-bissau|african cup of nations qualification,scheduled,,2026-09-21,,Tanzania,Guinea-Bissau,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md1-Tanzania-Guinea-Bissau,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group L, matchday 1. Derived from the draw, not observed."
d4e3c2ac470be3bf,togo|burundi|african cup of nations qualification,scheduled,,2026-09-21,,Togo,Burundi,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-I-md1-Togo-Burundi,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group I, matchday 1. Derived from the draw, not observed."
7050c9ba51b2d920,tunisia|uganda|african cup of nations qualification,scheduled,,2026-09-21,,Tunisia,Uganda,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-H-md1-Tunisia-Uganda,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group H, matchday 1. Derived from the draw, not observed."
abe375cd9458586d,uganda|libya|african cup of nations qualification,scheduled,,2026-09-21,,Uganda,Libya,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-H-md2-Uganda-Libya,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group H, matchday 2. Derived from the draw, not observed."
81a3c7350f199bde,zambia|togo|african cup of nations qualification,scheduled,,2026-09-21,,Zambia,Togo,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-I-md2-Zambia-Togo,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group I, matchday 2. Derived from the draw, not observed."
ef891592056f4190,zimbabwe|dr congo|african cup of nations qualification,scheduled,,2026-09-21,,Zimbabwe,DR Congo,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md2-Zimbabwe-DR_Congo,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2026-09-21 to 2026-10-06), not a published kick-off. Group E, matchday 2. Derived from the draw, not observed."
1b99d7217ee50a12,aruba|antigua and barbuda|concacaf nations league,scheduled,2026-09-23T18:00:00+00:00,2026-09-23,,Aruba,Antigua and Barbuda,CONCACAF Nations League,nations_league,,,False,,,bsd,223069,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
d010fdc23c31e58e,turks and caicos islands|montserrat|concacaf nations league,scheduled,2026-09-23T18:00:00+00:00,2026-09-23,,Turks and Caicos Islands,Montserrat,CONCACAF Nations League,nations_league,,,False,,,bsd,223068,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
dc6319db5dc846f2,andorra|malta|uefa nations league,scheduled,2026-09-24T16:00:00+00:00,2026-09-24,Europe/Andorra,Andorra,Malta,UEFA Nations League,nations_league,Andorra la Vella,Andorra,False,,,bsd,212589,2026-08-08T19:03:53+00:00,,
8d9ba154bdace5da,austria|israel|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Vienna,Austria,Israel,UEFA Nations League,nations_league,Vienna,Austria,False,,,bsd,212587,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Vienna (70% of home matches), not a named venue"
8fe8f48381de7448,cayman islands|dominica|concacaf nations league,scheduled,2026-09-24T18:00:00+00:00,2026-09-24,,Cayman Islands,Dominica,CONCACAF Nations League,nations_league,,,False,,,bsd,223074,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
fa5a15d873233845,costa rica|curaçao|concacaf nations league,scheduled,2026-09-24T18:00:00+00:00,2026-09-24,America/Costa_Rica,Costa Rica,Curaçao,CONCACAF Nations League,nations_league,San José,Costa Rica,False,,,bsd,223071,2026-08-08T19:03:53+00:00,,"local_date derived from home venue San José (100% of home matches), not a named venue"
9500c064d19a89d1,dominican republic|nicaragua|concacaf nations league,scheduled,2026-09-24T18:00:00+00:00,2026-09-24,America/Santo_Domingo,Dominican Republic,Nicaragua,CONCACAF Nations League,nations_league,,,False,,,bsd,223072,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Santiago de los Caballeros, only 45% of home matches — low confidence, not a named venue"
7b2d904d0388ae7c,haiti|trinidad and tobago|concacaf nations league,scheduled,2026-09-24T18:00:00+00:00,2026-09-24,America/Port-au-Prince,Haiti,Trinidad and Tobago,CONCACAF Nations League,nations_league,,,False,,,bsd,223073,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Port-au-Prince (100% of home matches), not a named venue"
e401151d271a93c5,kosovo|republic of ireland|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Belgrade,Kosovo,Republic of Ireland,UEFA Nations League,nations_league,,,False,,,bsd,212588,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Pristina (98% of home matches), not a named venue"
a66b62b406c5f5f3,liechtenstein|lithuania|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Vaduz,Liechtenstein,Lithuania,UEFA Nations League,nations_league,,,False,,,bsd,212590,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Vaduz (100% of home matches), not a named venue"
314525e08f1ccecb,netherlands|germany|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Amsterdam,Netherlands,Germany,UEFA Nations League,nations_league,,,False,,,bsd,212581,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Amsterdam (55% of home matches), not a named venue"
aec46b97c06c21f2,north macedonia|slovenia|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Skopje,North Macedonia,Slovenia,UEFA Nations League,nations_league,,,False,,,bsd,212711,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Skopje (93% of home matches), not a named venue"
79e96e3f8837d24e,norway|denmark|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Oslo,Norway,Denmark,UEFA Nations League,nations_league,Oslo,Norway,False,,,bsd,212583,2026-08-08T19:03:53+00:00,,
56d3ef566df1fd65,portugal|wales|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Lisbon,Portugal,Wales,UEFA Nations League,nations_league,,,False,,,bsd,212584,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Lisbon, only 45% of home matches — low confidence, not a named venue"
be47ae26a5034b4b,puerto rico|guyana|concacaf nations league,scheduled,2026-09-24T18:00:00+00:00,2026-09-24,,Puerto Rico,Guyana,CONCACAF Nations League,nations_league,,,False,,,bsd,223075,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
d44ee730922ca916,serbia|greece|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Belgrade,Serbia,Greece,UEFA Nations League,nations_league,,,False,,,bsd,212582,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Belgrade (82% of home matches), not a named venue"
e62e280859134fee,slovenia|north macedonia|uefa nations league,scheduled,2026-09-24T18:45:00+00:00,2026-09-24,Europe/Ljubljana,Slovenia,North Macedonia,UEFA Nations League,nations_league,,,False,,,bsd,212608,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Ljubljana (93% of home matches), not a named venue"
d2c1fdf27215cc34,armenia|latvia|uefa nations league,scheduled,2026-09-25T16:00:00+00:00,2026-09-25,Asia/Yerevan,Armenia,Latvia,UEFA Nations League,nations_league,,,False,,,bsd,212592,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Yerevan (100% of home matches), not a named venue"
76cbadcba1e0f4ed,barbados|saint lucia|concacaf nations league,scheduled,2026-09-25T18:00:00+00:00,2026-09-25,America/Barbados,Barbados,Saint Lucia,CONCACAF Nations League,nations_league,Waterford,Barbados,False,,,bsd,223079,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Bridgetown (95% of home matches), not a named venue"
